time_h,policy,backlog_age_p95_High,backlog_n_High,backlog_age_p95_Medium,backlog_n_Medium,backlog_age_p95_Low,backlog_n_Low
0.0,R-risk-only,,0,,0,,0
24.0,R-risk-only,,0,0.4239963376580467,1,,0
48.0,R-risk-only,,0,,0,,0
72.0,R-risk-only,0.1821682059133464,2,0.03212650542134791,1,0.35586743453883446,1
96.0,R-risk-only,1.1821682059133465,2,0.9334223863263492,3,1.3286844960727329,2
120.0,R-risk-only,2.1821682059133463,2,1.933422386326349,3,2.328684496072733,2
144.0,R-risk-only,,0,2.045085314471361,1,3.328684496072733,2
168.0,R-risk-only,,0,0.7720446837132044,1,3.812208665216806,1
192.0,R-risk-only,0.937815649611751,1,1.7720446837132044,1,4.590527533848691,2
216.0,R-risk-only,,0,,0,5.291755561472051,3
240.0,R-risk-only,0.5917770806034746,1,,0,6.031529009599674,4
264.0,R-risk-only,1.5481238758010303,2,,0,6.511075905854923,6
288.0,R-risk-only,2.5481238758010303,2,0.9553736741895006,2,6.990622802110168,8
312.0,R-risk-only,,0,,0,7.730396250237792,9
336.0,R-risk-only,,0,,0,9.511075905854923,6
360.0,R-risk-only,0.5773454547322695,1,,0,10.250849353982543,7
384.0,R-risk-only,,0,,0,11.511075905854923,6
408.0,R-risk-only,,0,0.6722440689231656,1,12.771302457727298,5
432.0,R-risk-only,,0,1.6271442712043727,2,13.771302457727298,5
456.0,R-risk-only,0.09201809141817326,1,2.5820444734855794,3,13.990622802110167,8
480.0,R-risk-only,,0,3.627144271204372,2,15.250849353982542,7
504.0,R-risk-only,,0,,0,16.511075905854923,6
528.0,R-risk-only,0.7348683891588313,1,0.575558988186747,1,17.511075905854923,6
552.0,R-risk-only,1.6496581419158067,2,1.575558988186747,1,18.511075905854923,6
576.0,R-risk-only,1.030663444298341,1,0.7553003854460391,1,19.771302457727298,5
600.0,R-risk-only,1.9536277117819518,2,1.7164346996243378,2,19.990622802110167,8
624.0,R-risk-only,2.799556246749173,4,2.677569013802637,3,20.73039625023779,9
648.0,R-risk-only,2.3953508834325756,4,2.928481995880209,2,21.73039625023779,9
672.0,R-risk-only,3.458416157124565,2,3.7912607340244744,2,22.47016969836541,10
696.0,R-risk-only,4.458416157124565,2,4.604534799036932,3,22.94971659462066,12
720.0,R-risk-only,5.426883520278571,3,5.773260275248399,2,24.20994314649304,11
744.0,R-risk-only,,0,2.8834587937396727,1,24.94971659462066,12
768.0,R-risk-only,0.901590802912773,2,3.8834587937396727,1,25.94971659462066,12
792.0,R-risk-only,1.9015908029127733,2,4.883458793739673,1,26.94971659462066,12
816.0,R-risk-only,,0,5.883458793739673,1,28.47016969836541,10
840.0,R-risk-only,,0,6.883458793739673,1,29.730396250237792,9
864.0,R-risk-only,,0,7.53612198142432,2,30.470169698365414,10
888.0,R-risk-only,,0,8.188785169108966,3,31.470169698365414,10
912.0,R-risk-only,,0,9.883458793739672,1,32.730396250237796,9
936.0,R-risk-only,,0,10.370196812563318,2,33.209943146493046,11
960.0,R-risk-only,,0,10.343672850210606,4,33.68949004274828,13
984.0,R-risk-only,,0,12.272802523984494,2,34.94971659462066,12
1008.0,R-risk-only,,0,1.6703333986360935,1,35.68949004274828,13
1032.0,R-risk-only,,0,2.6703333986360938,1,36.16903693900353,15
1056.0,R-risk-only,,0,3.6703333986360938,1,37.68949004274828,13
1080.0,R-risk-only,0.4830594771435604,1,4.446921805441807,2,38.16903693900353,15
1104.0,R-risk-only,1.4830594771435603,1,5.22351021224752,3,38.648583835258776,17
1128.0,R-risk-only,2.4830594771435606,1,6.22351021224752,3,39.648583835258776,17
1152.0,R-risk-only,,0,7.670333398636093,1,40.648583835258776,17
1176.0,R-risk-only,,0,8.670333398636094,1,41.90881038713116,16
1200.0,R-risk-only,,0,9.234776513939023,2,42.90881038713116,16
1224.0,R-risk-only,,0,10.670333398636094,1,43.90881038713116,16
1248.0,R-risk-only,,0,11.670333398636094,1,44.648583835258776,17
1272.0,R-risk-only,,0,12.670333398636094,1,45.648583835258776,17
1296.0,R-risk-only,,0,13.014501306376225,2,45.867904179641656,20
1320.0,R-risk-only,,0,14.014501306376225,2,46.867904179641656,20
1344.0,R-risk-only,0.7009233019882851,2,14.186410665394941,3,47.867904179641656,20
